"","ppt","response","statement","truth","pos_judgment_phase","check_seriousness","check_attention","pos_exposure_phase","repetition","fakeness_judg"
"7822","7499","resp_real_news","The actor Stan Laurel died of a heart attack.","true",21,1,1,NA,"new",0
"7823","7499","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",22,1,1,16,"repeated",0
"7824","7499","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",23,1,1,NA,"new",1
"7825","7499","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",24,1,1,18,"repeated",0
"7826","7499","resp_fake_news","The first heart transplantation took place in Vienna.","true",25,1,1,2,"repeated",1
"7827","7499","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",26,1,1,NA,"new",0
"7828","7499","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",27,1,1,11,"repeated",0
"7829","7499","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",28,1,1,3,"repeated",0
"7830","7499","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",29,1,1,1,"repeated",1
"7831","7499","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",30,1,1,NA,"new",0
"7832","7499","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",31,1,1,8,"repeated",0
"7833","7499","resp_real_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",32,1,1,NA,"new",0
"7834","7499","resp_real_news","Nelson Mandela did boxing as a hobby.","true",33,1,1,NA,"new",0
"7835","7499","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",34,1,1,NA,"new",0
"7836","7499","resp_fake_news","Tsunami means ""beach wave"".","false",35,1,1,9,"repeated",1
"7837","7499","resp_real_news","Venezuela has less oil deposits than Norway.","false",36,1,1,5,"repeated",0
"7838","7499","resp_fake_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",37,1,1,4,"repeated",1
"7839","7499","resp_real_news","Rolls-Royce uses only bull skins for its leather seats.","true",38,1,1,NA,"new",0
"7840","7499","resp_fake_news","In France, women were allowed to vote for the first time in 1919.","false",39,1,1,NA,"new",1
"7841","7498","resp_real_news","Rapeseed oil damages the groundwater.","false",0,1,1,1,"repeated",0
"7842","7498","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",1,1,1,15,"repeated",1
"7843","7498","resp_real_news","Russia produces the most aluminum worldwide.","false",2,1,1,NA,"new",0
"7844","7498","resp_real_news","The gas price is not contractually linked to the oil price.","true",3,1,1,NA,"new",0
"7845","7498","resp_fake_news","Michael J. Fox is suffering from multiple sclerosis.","false",4,1,1,18,"repeated",1
"7846","7498","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",5,1,1,7,"repeated",1
"7847","7498","resp_real_news","The actor Stan Laurel died of a heart attack.","true",6,1,1,NA,"new",0
"7848","7498","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",7,1,1,NA,"new",0
"7849","7498","resp_fake_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",8,1,1,NA,"new",1
"7850","7498","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",9,1,1,5,"repeated",0
"7851","7498","resp_real_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",10,1,1,NA,"new",0
"7852","7498","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",11,1,1,16,"repeated",0
"7853","7498","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",12,1,1,19,"repeated",0
"7854","7498","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",13,1,1,2,"repeated",0
"7855","7498","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",14,1,1,12,"repeated",0
"7856","7498","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",15,1,1,17,"repeated",1
"7857","7498","resp_fake_news","Cats can be allergic to people.","true",16,1,1,NA,"new",1
"7858","7498","resp_fake_news","The European state with the most inhabitants/km� is the Vatican.","false",17,1,1,NA,"new",1
"7859","7498","resp_real_news","Elon Musk was married three times.","true",18,1,1,NA,"new",0
"7860","7498","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",19,1,1,NA,"new",1
"7861","7498","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",20,1,1,NA,"new",0
"7862","7498","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",21,1,1,NA,"new",1
"7863","7498","resp_fake_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",22,1,1,NA,"new",1
"7864","7498","resp_fake_news","Brad Pitt has a ban on entering China.","true",23,1,1,NA,"new",1
"7865","7498","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",24,1,1,6,"repeated",1
"7866","7498","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",25,1,1,0,"repeated",1
"7867","7498","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",26,1,1,14,"repeated",0
"7868","7498","resp_real_news","Tsunami means ""beach wave"".","false",27,1,1,11,"repeated",0
"7869","7498","resp_fake_news","The heart rate of an average woman is higher than that of an average man.","true",28,1,1,NA,"new",1
"7870","7498","resp_real_news","The left lung is larger than the right lung.","false",29,1,1,13,"repeated",0
"7871","7498","resp_fake_news","Nelson Mandela did boxing as a hobby.","true",30,1,1,4,"repeated",1
"7872","7498","resp_real_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",31,1,1,NA,"new",0
"7873","7498","resp_fake_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",32,1,1,9,"repeated",1
"7874","7498","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",33,1,1,10,"repeated",0
"7875","7498","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",34,1,1,NA,"new",1
"7876","7498","resp_fake_news","Babies have more bones than adults.","true",35,1,1,NA,"new",1
"7877","7498","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",36,1,1,NA,"new",0
"7878","7498","resp_real_news","Venezuela has less oil deposits than Norway.","false",37,1,1,NA,"new",0
"7879","7498","resp_real_news","The first heart transplantation took place in Vienna.","true",38,1,1,8,"repeated",0
"7880","7498","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",39,1,1,3,"repeated",1
"7881","7497","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",0,1,1,NA,"new",1
"7882","7497","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",1,1,1,8,"repeated",0
"7883","7497","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",2,1,1,NA,"new",0
"7884","7497","resp_fake_news","Elon Musk was married three times.","true",3,1,1,NA,"new",1
"7885","7497","resp_fake_news","Russia produces the most aluminum worldwide.","false",4,1,1,5,"repeated",1
"7886","7497","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",5,1,1,NA,"new",1
"7887","7497","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",6,1,1,1,"repeated",0
"7888","7497","resp_real_news","Cats can be allergic to people.","true",7,1,1,0,"repeated",0
"7889","7497","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",8,1,1,10,"repeated",0
"7890","7497","resp_real_news","Babies have more bones than adults.","true",9,1,1,NA,"new",0
"7891","7497","resp_real_news","The first heart transplantation took place in Vienna.","true",10,1,1,NA,"new",0
"7892","7497","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",11,1,1,NA,"new",1
"7893","7497","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",12,1,1,17,"repeated",0
"7894","7497","resp_fake_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",13,1,1,6,"repeated",1
"7895","7497","resp_real_news","Brad Pitt has a ban on entering China.","true",14,1,1,3,"repeated",0
"7896","7497","resp_real_news","The left lung is larger than the right lung.","false",15,1,1,NA,"new",0
"7897","7497","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",16,1,1,NA,"new",0
"7898","7497","resp_real_news","Apart from humans, gorillas have only leopards as natural enemies.","true",17,1,1,NA,"new",0
"7899","7497","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",18,1,1,11,"repeated",1
"7900","7497","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",19,1,1,19,"repeated",0
"7901","7497","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",20,1,1,NA,"new",0
"7902","7497","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",21,1,1,NA,"new",1
"7903","7497","resp_fake_news","The gas price is not contractually linked to the oil price.","true",22,1,1,15,"repeated",1
"7904","7497","resp_real_news","Tsunami means ""beach wave"".","false",23,1,1,7,"repeated",0
"7905","7497","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",24,1,1,NA,"new",0
"7906","7497","resp_fake_news","Venezuela has less oil deposits than Norway.","false",25,1,1,NA,"new",1
"7907","7497","resp_real_news","Rolls-Royce uses only bull skins for its leather seats.","true",26,1,1,NA,"new",0
"7908","7497","resp_fake_news","Genetically chimpanzees are the closest relatives to humans.","true",27,1,1,NA,"new",1
"7909","7497","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",28,1,1,NA,"new",1
"7910","7497","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",29,1,1,NA,"new",0
"7911","7497","resp_real_news","Nelson Mandela did boxing as a hobby.","true",30,1,1,18,"repeated",0
"7912","7497","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",31,1,1,13,"repeated",0
"7913","7497","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",32,1,1,4,"repeated",0
"7914","7497","resp_real_news","The actor Stan Laurel died of a heart attack.","true",33,1,1,2,"repeated",0
"7915","7497","resp_fake_news","Rapeseed oil damages the groundwater.","false",34,1,1,16,"repeated",1
"7916","7497","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",35,1,1,12,"repeated",1
"7917","7497","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",36,1,1,NA,"new",0
"7918","7497","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",37,1,1,9,"repeated",1
"7919","7497","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",38,1,1,NA,"new",0
"7920","7497","resp_real_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",39,1,1,14,"repeated",0
"7921","7494","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",0,1,1,NA,"new",0
"7922","7494","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",1,1,1,NA,"new",0
"7923","7494","resp_real_news","Venezuela has less oil deposits than Norway.","false",2,1,1,0,"repeated",0
"7924","7494","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",3,1,1,NA,"new",1
"7925","7494","resp_real_news","The actor Stan Laurel died of a heart attack.","true",4,1,1,9,"repeated",0
"7926","7494","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",5,1,1,19,"repeated",0
"7927","7494","resp_real_news","Brad Pitt has a ban on entering China.","true",6,1,1,18,"repeated",0
"7928","7494","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",7,1,1,NA,"new",1
"7929","7494","resp_real_news","Elon Musk was married three times.","true",8,1,1,3,"repeated",0
